"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","""2018-04-12 18:58:56.134"""
"422.4","422.4","422.4","220.8","220.8","220.8","6.93","7.63","7.42","1.5","1.43","1.37","0.77","0.77","0.77","36.0","34.2","32.76","""2018-04-12 18:59:00.856"""
"470.8","470.8","470.8","246.1","246.1","246.1","6.44","6.86","6.65","1.4","1.62","1.5","0.86","0.86","0.86","33.48","38.88","36.0","""2018-04-12 18:59:05.434"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.42","7.56","7.21","1.41","1.43","1.43","0.82","0.82","0.82","33.84","34.2","34.2","""2018-04-12 18:59:05.628"""
"435.6","435.6","435.6","227.7","227.7","227.7","7.56","7.56","7.0","1.52","1.49","1.44","0.79","0.79","0.79","36.36","35.64","34.56","""2018-04-12 18:59:05.889"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.49","6.37","6.93","1.59","1.44","1.46","0.82","0.82","0.82","38.16","34.56","34.92","""2018-04-12 18:59:06.088"""
"448.8","448.8","448.8","234.6","234.6","234.6","6.72","6.86","6.58","1.37","1.41","1.4","0.82","0.82","0.82","32.76","33.84","33.48","""2018-04-12 18:59:06.28"""
"404.8","404.8","404.8","211.6","211.6","211.6","6.51","6.86","7.56","1.53","1.64","1.49","0.74","0.74","0.74","36.72","39.24","35.64","""2018-04-12 18:59:06.529"""
"453.2","453.2","453.2","236.9","236.9","236.9","6.79","7.21","7.0","1.61","1.38","1.53","0.82","0.82","0.82","38.52","33.12","36.72","""2018-04-12 18:59:06.657"""
"466.4","466.4","466.4","243.8","243.8","243.8","6.93","6.37","7.07","1.47","1.59","1.53","0.85","0.85","0.85","35.28","38.16","36.72","""2018-04-12 18:59:06.817"""
"448.8","448.8","448.8","234.6","234.6","234.6","7.49","7.0","7.0","1.41","1.46","1.55","0.82","0.82","0.82","33.84","34.92","37.08","""2018-04-12 18:59:07.066"""
"413.6","413.6","413.6","216.2","216.2","216.2","7.28","7.42","7.49","1.49","1.44","1.58","0.75","0.75","0.75","35.64","34.56","37.8","""2018-04-12 18:59:07.29"""
"470.8","470.8","470.8","246.1","246.1","246.1","7.35","6.86","7.63","1.52","1.5","1.44","0.86","0.86","0.86","36.36","36.0","34.56","""2018-04-12 18:59:07.566"""
